,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
1807,KSRTC (Kerala) - 897,Super Fast Non AC Seater (2+3),15:01,17:11,02h 10m,108.0,39 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1808,KSRTC (Kerala) - 708,Super Fast Non AC Seater (2+3),16:01,17:50,01h 49m,111.0,49 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1809,KSRTC (Kerala) - 1989,Super Fast Non AC Seater (2+3),16:25,18:35,02h 10m,111.0,47 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1810,KSRTC (Kerala) - 898,Super Fast Non AC Seater (2+3),16:30,18:30,02h 00m,108.0,41 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1811,KSRTC (Kerala) - 759,Super Fast Non AC Seater (2+3),17:35,19:25,01h 50m,113.0,50 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1812,KSRTC (Kerala) - 779,Super Fast Non AC Seater (2+3),21:45,22:55,01h 10m,111.0,45 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1813,KSRTC (Kerala) - 833,Super Fast Non AC Seater (2+3),22:15,00:30,02h 15m,111.0,50 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1814,KSRTC (Kerala) - 549,Super Deluxe Non AC Seater Air Bus (2+2),22:15,00:50,02h 35m,145.0,29 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1815,KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),23:00,01:00,02h 00m,111.0,47 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1816,KSRTC (Kerala) - 96,Swift Deluxe Non AC Air Bus (2+2),23:05,00:30,01h 25m,145.0,27 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1817,KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),23:20,01:20,02h 00m,111.0,48 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1818,KSRTC (Kerala) - 170,Swift Deluxe Non AC Air Bus (2+2),23:50,01:30,01h 40m,145.0,24 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1819,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),12:15,14:25,02h 10m,250.0,37 Seats available,"4.1
9",https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1820,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),12:15,15:40,03h 25m,250.0,42 Seats available,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1821,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),13:30,15:55,02h 25m,800.0,28 Seats available,3.2,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1822,RAVINA TRAVELS,A/C Sleeper (2+1),14:35,17:15,02h 40m,1199.0,24 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kozhikode to Kalpetta (kerala)
1823,KSRTC (Kerala) - 820,Super Fast Non AC Seater (2+3),11:00,12:55,01h 55m,111.0,49 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1824,KSRTC (Kerala) - 596,Super Deluxe Non AC Seater Air Bus (2+2),11:32,13:40,02h 08m,129.0,29 Seats available,"3.2
5",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1825,KSRTC (Kerala) - 427,Super Fast Non AC Seater (2+3),12:05,13:55,01h 50m,111.0,48 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1826,KSRTC (Kerala) - 993,Super Fast Non AC Seater (2+3),12:15,14:50,02h 35m,108.0,39 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1827,KSRTC (Kerala) - 766,Super Fast Non AC Seater (2+3),12:40,14:35,01h 55m,111.0,50 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1828,KSRTC (Kerala) - 933,Super Fast Non AC Seater (2+3),12:40,15:10,02h 30m,108.0,37 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1829,KSRTC (Kerala) - 758,Super Fast Non AC Seater (2+3),13:25,15:45,02h 20m,111.0,48 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1830,KSRTC (Kerala) - 718,Super Fast Non AC Seater (2+3),13:45,16:05,02h 20m,111.0,38 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1831,KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),15:30,17:25,01h 55m,111.0,45 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1832,KSRTC (Kerala) - 1164,Super Fast Non AC Seater (2+3),16:05,18:35,02h 30m,108.0,42 Seats available,"4.2
4",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1833,KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),17:10,19:00,01h 50m,145.0,31 Seats available,"3.8
8",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1834,KSRTC (Kerala) - 814,Super Fast Non AC Seater (2+3),17:15,19:15,02h 00m,111.0,46 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1835,KSRTC (Kerala) - 1129,Super Fast Non AC Seater (2+3),17:31,20:16,02h 45m,108.0,42 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1836,KSRTC (Kerala) - 567,Super Deluxe Non AC Seater Air Bus (2+2),18:01,20:40,02h 39m,129.0,34 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1837,KSRTC (Kerala) - 2206,Super Deluxe Non AC Seater Air Bus (2+2),18:40,20:34,01h 54m,134.0,28 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1838,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),18:55,21:25,02h 30m,145.0,18 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1839,KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),19:20,21:10,01h 50m,111.0,45 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1840,KSRTC (Kerala) - 1193,Super Fast Non AC Seater (2+3),19:35,21:35,02h 00m,108.0,44 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1841,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),20:05,21:50,01h 45m,145.0,35 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1842,KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),20:20,22:45,02h 25m,111.0,48 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1843,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),20:30,22:40,02h 10m,129.0,28 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1844,KSRTC (Kerala) - 409,Super Deluxe Non AC Seater Air Bus (2+2),20:30,22:15,01h 45m,145.0,32 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1845,KSRTC (Kerala) - 560,Super Deluxe Non AC Seater Air Bus (2+2),20:35,22:10,01h 35m,134.0,30 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1846,KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),20:41,22:35,01h 54m,134.0,35 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1847,KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),20:50,23:00,02h 10m,111.0,47 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1848,KSRTC (Kerala) - 370,AC MULTI AXLE,20:55,22:20,01h 25m,227.0,24 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1849,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,21:05,22:50,01h 45m,155.0,29 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1850,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),21:10,23:25,02h 15m,111.0,47 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1851,KSRTC (Kerala) - 586,Super Deluxe Non AC Seater Air Bus (2+2),21:15,22:50,01h 35m,129.0,35 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1852,KSRTC (Kerala) - 345,Super Fast Non AC Seater (2+3),21:51,23:55,02h 04m,108.0,47 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1853,KSRTC (Kerala) - 407,Super Deluxe Non AC Seater Air Bus (2+2),22:00,23:25,01h 25m,145.0,24 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1854,KSRTC (Kerala) - 793,Super Fast Non AC Seater (2+3),22:05,00:00,01h 55m,111.0,48 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1855,KSRTC (Kerala) - 505,Super Deluxe Non AC Seater Air Bus (2+2),22:25,23:59,01h 34m,145.0,13 Seats available,"3.0
4",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1856,KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),22:31,00:50,02h 19m,145.0,15 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1857,KSRTC (Kerala) - 2072,Super Deluxe Non AC Seater Air Bus (2+2),22:55,00:30,01h 35m,145.0,18 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1858,KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),23:30,01:20,01h 50m,145.0,23 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1859,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:25,23:59,01h 34m,667.0,29 Seats available,4.0,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1860,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:25,23:59,01h 34m,667.0,29 Seats available,4.0,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1861,Sonia Travels,A/C Seater/Sleeper (2+1),21:30,23:29,01h 59m,750.0,40 Seats available,3.8,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1862,Sonia Travels,A/C Seater/Sleeper (2+1),19:25,23:29,04h 04m,750.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1863,A1 Travels,Bharat Benz A/C Sleeper (2+1),21:00,23:30,02h 30m,600.0,24 Seats available,3.7,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1864,Cochin Express,A/C Seater Push Back (2+2),22:30,23:55,01h 25m,650.0,41 Seats available,4.0,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1865,Cochin Express,Volvo Multi-Axle Sleeper A/C (2+1),22:30,23:59,01h 29m,900.0,26 Seats available,4.0,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1866,Cochin Express,A/C Sleeper (2+1),22:30,23:59,01h 29m,857.0,21 Seats available,4.0,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1867,Cochin Express,A/C Sleeper (2+1),22:30,23:59,01h 29m,857.0,21 Seats available,4.0,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1868,Cochin Express,A/C Seater Push Back (2+2),22:30,23:55,01h 25m,650.0,41 Seats available,4.0,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1869,Sonia Travels,A/C Semi Sleeper (2+2),20:45,23:40,02h 55m,300.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1870,Sonia Travels,A/C Semi Sleeper (2+2),21:30,23:40,02h 10m,300.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1871,RAVINA TRAVELS,A/C Sleeper (2+1),10:40,13:00,02h 20m,1099.0,29 Seats available,2.9,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,Kalpetta (kerala) to Kozhikode
1872,TSRTC - 64824,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,14:50,04h 20m,320.0,24 Seats available,"2.5
7",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1873,TSRTC - 8968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:35,15:10,04h 35m,320.0,28 Seats available,"3.3
13",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1874,TSRTC - 8726,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:40,15:10,04h 30m,320.0,31 Seats available,"2.1
9",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1875,TSRTC - 8847,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:10,15:30,04h 20m,320.0,31 Seats available,"4.1
12",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1876,TSRTC - 8970,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:15,15:15,04h 00m,320.0,31 Seats available,"4.0
13",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1877,TSRTC - 8824,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:50,16:30,04h 40m,320.0,31 Seats available,"3.9
7",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1878,TSRTC - 8609,RAJDHANI (A.C. Semi Sleeper),12:10,16:10,04h 00m,389.0,28 Seats available,"3.6
49",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1879,TSRTC - 8918,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,16:50,04h 20m,320.0,31 Seats available,"3.5
19",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1880,TSRTC - 8681,RAJADHANI AC (CONVERTED METRO LUXURY),13:00,17:00,04h 00m,389.0,35 Seats available,"2.9
27",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1881,TSRTC - 8617,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:20,17:30,04h 10m,320.0,28 Seats available,"4.9
19",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1882,TSRTC - 8736,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,17:50,04h 20m,320.0,31 Seats available,"2.3
4",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1883,TSRTC - 8977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:50,17:45,03h 55m,320.0,31 Seats available,"4.6
12",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1884,TSRTC - 64020,RAJDHANI (A.C. Semi Sleeper),14:00,18:00,04h 00m,389.0,32 Seats available,"3.2
62",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1885,TSRTC - 64863,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:10,18:30,04h 20m,320.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1886,TSRTC - 8974,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:40,18:30,03h 50m,320.0,31 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1887,TSRTC - 8969,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,19:30,04h 15m,320.0,31 Seats available,"4.3
8",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1888,TSRTC - 8698,RAJDHANI (A.C. Semi Sleeper),15:20,19:30,04h 10m,389.0,33 Seats available,"3.4
45",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1889,TSRTC - 1319,Lahari A/C sleeper,17:10,20:45,03h 35m,389.0,31 Seats available,"3.5
82",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1890,TSRTC - 8613,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,21:30,04h 10m,320.0,29 Seats available,"4.1
51",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1891,TSRTC - 8675,RAJDHANI (A.C. Semi Sleeper),17:40,21:40,04h 00m,389.0,34 Seats available,"4.1
53",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1892,TSRTC - 64089,RAJDHANI (A.C. Semi Sleeper),18:00,22:00,04h 00m,389.0,35 Seats available,"3.5
36",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1893,TSRTC - 1952,Lahari A/C sleeper,18:10,21:45,03h 35m,389.0,34 Seats available,"3.4
38",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1894,TSRTC - 4172,RAJADHANI AC (CONVERTED METRO LUXURY),18:30,22:30,04h 00m,389.0,35 Seats available,"4.1
42",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1895,TSRTC - 64022,RAJDHANI (A.C. Semi Sleeper),19:00,23:00,04h 00m,389.0,35 Seats available,"2.9
27",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1896,TSRTC - 8677,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,23:40,04h 10m,320.0,31 Seats available,"4.4
19",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1897,TSRTC - 8625,RAJDHANI (A.C. Semi Sleeper),21:00,01:00,04h 00m,389.0,35 Seats available,"3.6
43",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1898,TSRTC - 8619,RAJDHANI (A.C. Semi Sleeper),22:00,02:00,04h 00m,389.0,34 Seats available,"4.0
69",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1899,TSRTC - 64593,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:25,03h 55m,320.0,28 Seats available,"4.7
26",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1900,TSRTC - 8827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:55,03:20,04h 25m,320.0,29 Seats available,"4.8
6",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1901,TSRTC - 8644,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,03:20,04h 10m,320.0,29 Seats available,"3.9
50",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1902,TSRTC - 8992,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:25,03:20,03h 55m,320.0,26 Seats available,"4.7
17",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1903,TSRTC - 64008,RAJDHANI (A.C. Semi Sleeper),23:35,03:35,04h 00m,389.0,35 Seats available,"4.4
82",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1904,TSRTC - 8805,RAJDHANI (A.C. Semi Sleeper),23:45,03:30,03h 45m,389.0,27 Seats available,"3.7
24",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1905,TSRTC - 1323,Lahari A/C sleeper,23:55,03:30,03h 35m,389.0,38 Seats available,"3.8
39",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1906,TSRTC - 7646,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,04:30,04h 35m,320.0,28 Seats available,3.8,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1907,TSRTC - 8600,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,05:20,05h 25m,320.0,31 Seats available,"4.6
26",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1908,Sri KVR Travels,A/C Sleeper (2+1),23:20,05:00,05h 40m,580.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1909,BSR Tours And Travels,NON A/C Seater (2+2),23:40,06:00,06h 20m,400.0,35 Seats available,"4.2
23",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1910,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:40,05:00,05h 20m,400.0,32 Seats available,"4.6
9",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1911,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:40,04:00,04h 20m,400.0,28 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1912,Sri Venkateswara Travels,A/C Seater (2+2),23:45,05:20,05h 35m,600.0,26 Seats available,3.8,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1913,Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,400.0,27 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1914,RRR Travels,A/C Seater / Sleeper (2+1),23:50,05:30,05h 40m,600.0,34 Seats available,"4.3
40",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1915,Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),23:55,05:25,05h 30m,350.0,20 Seats available,"3.4
6",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1916,Sri KVR Travels,A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,410.0,29 Seats available,3.7,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1917,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,450.0,34 Seats available,"3.9
15",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1918,BSR Tours And Travels,A/C Sleeper (2+1),23:59,06:00,06h 01m,780.0,20 Seats available,"4.6
18",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1919,Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),23:59,06:10,06h 11m,450.0,23 Seats available,"3.1
7",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1920,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),23:59,05:30,05h 31m,630.0,30 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1921,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,500.0,28 Seats available,3.6,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1922,Vasireddy Travels,A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,650.0,35 Seats available,3.9,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1923,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,450.0,24 Seats available,3.9,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1924,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:30,05:30,05h 00m,450.0,28 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1925,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),00:30,05:00,04h 30m,490.0,38 Seats available,"3.7
21",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1926,Vasireddy Travels,Non A/C Seater / Sleeper (2+1),00:45,06:00,05h 15m,699.0,26 Seats available,3.9,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1927,Vasireddy Travels,A/C Seater / Sleeper (2+1),00:45,06:00,05h 15m,699.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1928,SRI SAI BALAJI TOURS AND TRAVELS,A/C Sleeper (2+1),01:30,05:00,03h 30m,709.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1929,Mozo travels,A/C Seater / Sleeper (2+1),01:30,06:00,04h 30m,599.0,29 Seats available,4.1,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
1930,Orange Tours And Travels,A/C Sleeper (2+1),17:30,21:50,04h 20m,500.0,36 Seats available,"2.3
37",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
