Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,06:00,06h 45m,INR 400,18 Seats available,"4.0
233",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05:00,05h 45m,INR 500,33 Seats available,"3.4
90",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05:00,05h 45m,INR 500,39 Seats available,"3.8
100",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
AR & BCVR Travels,A/C Sleeper (2+1),23:15,06:00,06h 45m,INR 940,18 Seats available,"4.2
68",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,07:20,08h 05m,INR 450,30 Seats available,"3.9
105",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Abhishek Bus,A/C Sleeper (2+1),23:40,04:55,05h 15m,INR 899,20 Seats available,"3.5
62",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,06:30,06h 45m,INR 499,36 Seats available,"3.9
35",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:45,05:00,05h 15m,INR 500,29 Seats available,"3.3
31",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),23:50,06:10,06h 20m,INR 500,26 Seats available,"4.1
58",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),23:51,05:40,05h 49m,INR 700,33 Seats available,"3.9
6",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:55,05:20,05h 25m,INR 499,28 Seats available,3.9,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,INR 560,26 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:58,07:30,07h 32m,INR 450,21 Seats available,"4.8
13",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Sri Vengamamba Bus Transport(SVBT),A/C Sleeper (2+1),23:59,06:00,06h 01m,INR 950,22 Seats available,"3.8
10",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:59,05:30,05h 31m,INR 499,26 Seats available,"3.9
7",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
SLNS Travels,A/C Sleeper (2+1),23:59,07:00,07h 01m,INR 900,25 Seats available,"3.4
5",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),23:59,05:45,05h 46m,INR 600,23 Seats available,"4.1
21",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
V Kaveri Travels,A/C Sleeper (2+1),23:59,06:30,06h 31m,INR 800,22 Seats available,"3.7
12",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),21:45,04:30,06h 45m,INR 300,11 Seats available,"2.8
43",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
S R Travels,NON A/C Sleeper (2+1),22:20,05:30,07h 10m,INR 790,22 Seats available,"2.1
9",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,INR 660,41 Seats available,"2.9
17",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05:00,05h 45m,INR 500,40 Seats available,"2.2
4",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Ahobila Travels,Non A/C Seater / Sleeper (2+1),23:35,05:30,05h 55m,INR 500,38 Seats available,1.8,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Golden Travels,A/C Seater / Sleeper (2+1),23:55,05:40,05h 45m,INR 5000,1 Seat available,3.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6532,Super Luxury (Non AC Seater 2+2 Push Back),00:30,05:45,05h 15m,INR 345,29 Seats available,3.7,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 51500,INDRA(A.C. Seater),00:40,03:55,03h 15m,INR 433,28 Seats available,"3.2
17",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6457,Super Luxury (Non AC Seater 2+2 Push Back),00:45,04:06,03h 21m,INR 340,30 Seats available,"3.5
12",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6541,STAR LINER(NON-AC SLEEPER 2+1),01:30,06:00,04h 30m,INR 412,28 Seats available,3.7,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6466,Super Luxury (Non AC Seater 2+2 Push Back),02:15,06:35,04h 20m,INR 340,31 Seats available,"4.2
22",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6608,Super Luxury (Non AC Seater 2+2 Push Back),02:15,06:00,03h 45m,INR 340,31 Seats available,"3.2
11",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6711,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:15,09:50,04h 35m,INR 340,32 Seats available,"4.7
60",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6713,Super Luxury (Non AC Seater 2+2 Push Back),06:00,10:35,04h 35m,INR 340,31 Seats available,"4.0
26",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6715,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,11:05,04h 35m,INR 340,37 Seats available,"4.4
34",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6706,Super Luxury (Non AC Seater 2+2 Push Back),07:00,11:45,04h 45m,INR 340,31 Seats available,"3.4
21",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
TSRTC - 1037,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:55,04:45,03h 50m,INR 674,29 Seats available,"2.6
6",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
TSRTC - 1294,Lahari A/C sleeper,01:15,04:30,03h 15m,INR 1095,20 Seats available,"1.5
11",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
TSRTC - 6817,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:15,05:30,03h 15m,INR 674,30 Seats available,"3.7
19",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
TSRTC - 1082,Lahari A/C sleeper,02:30,05:45,03h 15m,INR 1095,27 Seats available,"1.3
10",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
TSRTC - 9154,LAHARI A/C SLEEPER CUM SEATER,03:00,06:30,03h 30m,INR 432,39 Seats available,3.0,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
Yolo Bus,Bharat Benz A/C Sleeper (2+1),05:21,09:46,04h 25m,INR 900,17 Seats available,"3.9
29",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:25,23:45,03h 20m,INR 1300,31 Seats available,"4.7
13",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),21:25,00:25,03h 00m,INR 1000,34 Seats available,"3.7
34",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
Go Tour Travels and Holidays,A/C Sleeper (2+1),05:00,09:00,04h 00m,INR 899,12 Seats available,"4.7
12",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),21:45,01:15,03h 30m,INR 1300,38 Seats available,"4.7
7",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 5095,Super Luxury (Non AC Seater 2+2 Push Back),00:30,04:45,04h 15m,INR 398,33 Seats available,"1.8
9",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5051,VENNELA (A.C. SLEEPER),00:30,04:50,04h 20m,INR 600,12 Seats available,"3.3
16",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5091,Super Luxury (Non AC Seater 2+2 Push Back),00:50,05:05,04h 15m,INR 398,33 Seats available,"3.6
9",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 3870,VENNELA (A.C. SLEEPER),00:50,04:40,03h 50m,INR 675,26 Seats available,"4.5
11",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 35291,Super Luxury (Non AC Seater 2+2 Push Back),01:00,05:26,04h 26m,INR 398,33 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5027,Super Luxury (Non AC Seater 2+2 Push Back),01:30,05:45,04h 15m,INR 398,33 Seats available,"4.1
17",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5650,Express(Non AC Seater),04:30,10:25,05h 55m,INR 294,43 Seats available,"3.2
17",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 47576,Super Luxury (Non AC Seater 2+2 Push Back),06:00,12:00,06h 00m,INR 398,33 Seats available,"2.9
23",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5512,SAPTAGIRI EXPRESS,06:30,12:30,06h 00m,INR 284,45 Seats available,"4.3
15",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5470,SAPTAGIRI EXPRESS,07:30,13:30,06h 00m,INR 284,46 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5466,SAPTAGIRI EXPRESS,08:30,14:30,06h 00m,INR 284,46 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 9045,Express(Non AC Seater),09:00,14:25,05h 25m,INR 280,45 Seats available,"3.1
7",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5500,SAPTAGIRI EXPRESS,09:30,15:30,06h 00m,INR 284,45 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5456,Super Luxury (Non AC Seater 2+2 Push Back),10:00,16:00,06h 00m,INR 398,33 Seats available,"4.3
17",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5496,SAPTAGIRI EXPRESS,10:00,16:00,06h 00m,INR 284,45 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5462,SAPTAGIRI EXPRESS,10:30,16:30,06h 00m,INR 284,45 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5446,Super Luxury (Non AC Seater 2+2 Push Back),10:45,16:45,06h 00m,INR 398,34 Seats available,"3.8
17",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 9019,Express(Non AC Seater),10:45,17:10,06h 25m,INR 294,47 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5468,SAPTAGIRI EXPRESS,11:00,17:00,06h 00m,INR 284,43 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5458,SAPTAGIRI EXPRESS,11:30,17:30,06h 00m,INR 284,45 Seats available,"3.8
4",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5073,INDRA(A.C. Seater),11:40,16:15,04h 35m,INR 456,34 Seats available,"3.2
24",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5464,SAPTAGIRI EXPRESS,12:00,18:00,06h 00m,INR 284,45 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5460,SAPTAGIRI EXPRESS,12:30,18:30,06h 00m,INR 284,45 Seats available,"4.4
11",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 47147,INDRA(A.C. Seater),13:00,18:15,05h 15m,INR 506,37 Seats available,"4.1
65",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5624,Express(Non AC Seater),13:20,19:20,06h 00m,INR 294,46 Seats available,"3.8
7",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 9007,Express(Non AC Seater),13:45,19:45,06h 00m,INR 280,40 Seats available,"3.7
14",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5444,Super Luxury (Non AC Seater 2+2 Push Back),14:00,20:00,06h 00m,INR 398,34 Seats available,"4.0
43",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 47236,Express(Non AC Seater),14:15,20:20,06h 05m,INR 280,45 Seats available,"4.3
7",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5490,SAPTAGIRI EXPRESS,14:45,20:45,06h 00m,INR 284,37 Seats available,"3.3
17",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5075,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:45,19:00,04h 15m,INR 506,43 Seats available,"3.9
43",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 9774,Super Luxury (Non AC Seater 2+2 Push Back),15:00,19:50,04h 50m,INR 398,33 Seats available,"2.2
20",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5452,Super Luxury (Non AC Seater 2+2 Push Back),15:00,21:00,06h 00m,INR 398,34 Seats available,"4.5
50",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 9049,Express(Non AC Seater),15:20,20:40,05h 20m,INR 280,45 Seats available,"4.1
18",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 3758,Super Luxury (Non AC Seater 2+2 Push Back),16:30,21:20,04h 50m,INR 398,30 Seats available,"2.0
9",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5518,SAPTAGIRI EXPRESS,17:00,23:00,06h 00m,INR 314,45 Seats available,"3.9
29",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 9003,Express(Non AC Seater),18:00,00:25,06h 25m,INR 294,46 Seats available,"2.2
8",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 9041,Express(Non AC Seater),19:00,01:25,06h 25m,INR 294,46 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 9061,Express(Non AC Seater),19:45,01:10,05h 25m,INR 280,45 Seats available,"3.7
12",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5524,Express(Non AC Seater),20:45,02:55,06h 10m,INR 280,46 Seats available,"2.8
26",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 9080,Express(Non AC Seater),21:15,02:40,05h 25m,INR 280,45 Seats available,"4.5
13",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 3764,Super Luxury (Non AC Seater 2+2 Push Back),21:30,02:20,04h 50m,INR 398,26 Seats available,"2.8
10",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5504,SAPTAGIRI EXPRESS,21:45,03:45,06h 00m,INR 284,45 Seats available,"4.4
52",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5620,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:15,04:15,06h 00m,INR 362,37 Seats available,"3.4
29",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5528,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:30,06h 00m,INR 425,28 Seats available,"4.5
33",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5314,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:00,05h 30m,INR 399,33 Seats available,"2.9
8",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 3878,Super Luxury (Non AC Seater 2+2 Push Back),22:45,03:15,04h 30m,INR 398,31 Seats available,"2.4
16",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 47151,INDRA(A.C. Seater),23:00,04:00,05h 00m,INR 506,37 Seats available,"4.2
86",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5087,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:15,04h 15m,INR 398,33 Seats available,"2.1
14",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5450,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05:00,06h 00m,INR 398,25 Seats available,"4.5
67",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5626,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15,05:15,06h 00m,INR 362,37 Seats available,"3.3
40",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5454,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:30,06h 00m,INR 398,33 Seats available,"4.1
74",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5089,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03:15,03h 45m,INR 398,33 Seats available,"3.0
11",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5118,Super Luxury (Non AC Seater 2+2 Push Back),23:50,04:20,04h 30m,INR 399,25 Seats available,"4.2
8",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5532,Super Luxury (Non AC Seater 2+2 Push Back),23:55,05:55,06h 00m,INR 398,33 Seats available,"4.1
63",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
LUCKY TRAVELS,NON A/C Sleeper (2+1),00:09,05:20,05h 11m,INR 499,19 Seats available,"3.6
7",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
VEGA BUS,A/C Seater / Sleeper (2+1),01:00,07:00,06h 00m,380,19 Seats available,3.2,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
LUCKY TRAVELS,A/C Sleeper (2+1),01:10,05:25,04h 15m,INR 499,18 Seats available,"3.0
7",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
ASHITHA TRAVELS,A/C Sleeper (2+1),01:10,05:05,03h 55m,664,9 Seats available,"3.2
12",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
CHAITRA SRI TRAVELS,Non A/C Seater / Sleeper (2+1),01:30,07:30,06h 00m,INR 550,13 Seats available,3.2,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Sri Krishna Travels,A/C Sleeper (2+1),01:40,06:10,04h 30m,INR 700,14 Seats available,"3.6
14",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Intercity travels,Bharat Benz A/C Sleeper (2+1),01:45,06:00,04h 15m,INR 749,12 Seats available,4.5,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
SRKT Travels,A/C Seater / Sleeper (2+1),02:00,06:20,04h 20m,INR 600,25 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Rajesh Transports,NON A/C Sleeper (2+1),02:00,06:30,04h 30m,INR 775,12 Seats available,"4.7
15",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),02:00,07:00,05h 00m,INR 599,3 Seats available,"3.5
28",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:00,05:45,03h 45m,INR 600,15 Seats available,"3.3
30",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Chalasani Travels (Kaleswari),A/C Sleeper (2+1),02:00,06:00,04h 00m,INR 900,9 Seats available,4.3,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
SRKT Travels,A/C Seater / Sleeper (2+1),02:30,06:00,03h 30m,INR 600,29 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),02:30,06:45,04h 15m,INR 975,14 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Kaveri Travels,A/C Sleeper (2+1),02:30,06:00,03h 30m,INR 750,5 Seats available,3.7,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Zingbus Plus,VE A/C Sleeper (2+1),02:45,07:15,04h 30m,432,21 Seats available,"4.7
34",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),03:00,07:30,04h 30m,INR 550,6 Seats available,"3.5
6",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),03:20,07:30,04h 10m,INR 975,10 Seats available,4.0,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Rajesh Transports,NON A/C Sleeper (2+1),03:20,07:30,04h 10m,INR 700,4 Seats available,4.0,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),03:30,06:45,03h 15m,INR 499,8 Seats available,"3.8
7",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),03:30,07:05,03h 35m,INR 499,9 Seats available,"3.5
26",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
IntrCity SmartBus,A/C Seater / Sleeper (2+1),03:30,07:10,03h 40m,INR 587,9 Seats available,"4.4
29",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
IntrCity SmartBus,A/C Seater / Sleeper (2+1),03:40,08:00,04h 20m,INR 499,15 Seats available,"3.5
49",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Jagan Travels,A/C Sleeper (2+1),03:45,09:00,05h 15m,INR 599,13 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Rajesh Transports,A/C Seater / Sleeper (2+1),04:00,07:50,03h 50m,INR 600,11 Seats available,4.0,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Rajesh Transports,A/C Sleeper (2+1),04:00,07:35,03h 35m,INR 975,8 Seats available,"5.0
5",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Rajesh Transports,A/C Seater / Sleeper (2+1),04:00,07:50,03h 50m,INR 900,16 Seats available,4.0,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),04:15,08:30,04h 15m,INR 1000,10 Seats available,"4.8
5",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),04:45,08:20,03h 35m,INR 499,18 Seats available,"4.7
54",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),05:00,11:10,06h 10m,314,32 Seats available,"4.1
333",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
FRESHBUS,Electric A/C Seater (2+2),05:30,11:05,05h 35m,450,31 Seats available,"4.7
444",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
SURAJ TRAVEL HOUSE,VE A/C Semi Sleeper (2+2),05:30,10:15,04h 45m,INR 1400,49 Seats available,New,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Jagan Travels,A/C Sleeper (2+1),06:00,10:30,04h 30m,INR 699,12 Seats available,"4.2
53",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),07:00,13:10,06h 10m,314,34 Seats available,"3.8
142",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
